Question,Answer,Q&A,categories,pre-score,weight,score
D3_1,2,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  2) 용량,['health_orientation'],9,1,9
D3_1,3,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  3) 브랜드/상표/제조사,"['health_orientation', 'premium_orientation', 'brand_loyalty']",9,1,9
D3_1,4,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  4) 제조일자/유통기한,['health_orientation'],9,1,9
D3_1,5,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  5) 품질인증 표시,"['health_orientation', 'premium_orientation']",9,1,9
D3_1,6,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  6) 원산지,['health_orientation'],9,1,9
D3_1,7,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  7) 영양성분,['health_orientation'],9,1,9
D3_1,8,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  8) 식품첨가물,['health_orientation'],9,1,9
D3_1,9,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위  9) 원재료/성분 함량,['health_orientation'],9,1,9
D3_1,10,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 10) 포장 디자인,"['health_orientation', 'premium_orientation']",9,1,9
D3_1,11,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 11) 포장 재활용 여부,['health_orientation'],9,1,9
D3_1,12,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,1,9
D3_1,13,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,1,9
D3_1,14,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 14) 보관방법,['health_orientation'],9,1,9
D3_1,15,"D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_1순위 15) 구매후기(리뷰), 평점 등",['health_orientation'],9,1,9
D3_2,1,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  1) 가격,"['price_sensitivity', 'health_orientation']",9,0.7,6.3
D3_2,2,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  2) 용량,['health_orientation'],9,0.7,6.3
D3_2,3,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  3) 브랜드/상표/제조사,"['health_orientation', 'premium_orientation', 'brand_loyalty']",9,0.7,6.3
D3_2,4,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  4) 제조일자/유통기한,['health_orientation'],9,0.7,6.3
D3_2,5,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  5) 품질인증 표시,"['health_orientation', 'premium_orientation']",9,0.7,6.3
D3_2,6,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  6) 원산지,['health_orientation'],9,0.7,6.3
D3_2,7,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  7) 영양성분,['health_orientation'],9,0.7,6.3
D3_2,8,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  8) 식품첨가물,['health_orientation'],9,0.7,6.3
D3_2,9,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위  9) 원재료/성분 함량,['health_orientation'],9,0.7,6.3
D3_2,10,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 10) 포장 디자인,"['health_orientation', 'premium_orientation']",9,0.7,6.3
D3_2,11,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 11) 포장 재활용 여부,['health_orientation'],9,0.7,6.3
D3_2,12,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.7,6.3
D3_2,13,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.7,6.3
D3_2,14,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 14) 보관방법,['health_orientation'],9,0.7,6.3
D3_2,15,"D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_2순위 15) 구매후기(리뷰), 평점 등",['health_orientation'],9,0.7,6.3
D3_3,1,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  1) 가격,"['price_sensitivity', 'health_orientation']",9,0.5,4.5
D3_3,2,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  2) 용량,['health_orientation'],9,0.5,4.5
D3_3,3,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  3) 브랜드/상표/제조사,"['health_orientation', 'premium_orientation', 'brand_loyalty']",9,0.5,4.5
D3_3,4,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  4) 제조일자/유통기한,['health_orientation'],9,0.5,4.5
D3_3,5,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  5) 품질인증 표시,"['health_orientation', 'premium_orientation']",9,0.5,4.5
D3_3,6,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  6) 원산지,['health_orientation'],9,0.5,4.5
D3_3,7,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  7) 영양성분,['health_orientation'],9,0.5,4.5
D3_3,8,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  8) 식품첨가물,['health_orientation'],9,0.5,4.5
D3_3,9,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위  9) 원재료/성분 함량,['health_orientation'],9,0.5,4.5
D3_3,10,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 10) 포장 디자인,"['health_orientation', 'premium_orientation']",9,0.5,4.5
D3_3,11,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 11) 포장 재활용 여부,['health_orientation'],9,0.5,4.5
D3_3,12,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.5,4.5
D3_3,13,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.5,4.5
D3_3,14,D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 14) 보관방법,['health_orientation'],9,0.5,4.5
D3_3,15,"D3. 건강기능식품 품목별 구입 시 우선 확인하는 사항_3순위 15) 구매후기(리뷰), 평점 등",['health_orientation'],9,0.5,4.5
D10_1,1,D10-1. 건강기능식품 만족도(가격)  1) 매우 불만족 한다,"['price_sensitivity', 'health_orientation']",1,1,1
D10_1,2,D10-1. 건강기능식품 만족도(가격)  2) 불만족하는 편이다,"['price_sensitivity', 'health_orientation']",3,1,3
D10_1,3,D10-1. 건강기능식품 만족도(가격)  3) 보통이다,"['price_sensitivity', 'health_orientation']",5,1,5
D10_1,4,D10-1. 건강기능식품 만족도(가격)  4) 만족하는 편이다,"['price_sensitivity', 'health_orientation']",7,1,7
D10_1,5,D10-1. 건강기능식품 만족도(가격)  5) 매우 만족한다,"['price_sensitivity', 'health_orientation']",9,1,9
D10_2,1,D10-2. 건강기능식품 만족도(맛)  1) 매우 불만족 한다,['health_orientation'],1,1,1
D10_2,2,D10-2. 건강기능식품 만족도(맛)  2) 불만족하는 편이다,['health_orientation'],3,1,3
D10_2,3,D10-2. 건강기능식품 만족도(맛)  3) 보통이다,['health_orientation'],5,1,5
D10_2,4,D10-2. 건강기능식품 만족도(맛)  4) 만족하는 편이다,['health_orientation'],7,1,7
D10_2,5,D10-2. 건강기능식품 만족도(맛)  5) 매우 만족한다,['health_orientation'],9,1,9
D10_3,1,D10-3. 건강기능식품 만족도(안전성)  1) 매우 불만족 한다,['health_orientation'],1,1,1
D10_3,2,D10-3. 건강기능식품 만족도(안전성)  2) 불만족하는 편이다,['health_orientation'],3,1,3
D10_3,3,D10-3. 건강기능식품 만족도(안전성)  3) 보통이다,['health_orientation'],5,1,5
D10_3,4,D10-3. 건강기능식품 만족도(안전성)  4) 만족하는 편이다,['health_orientation'],7,1,7
D10_3,5,D10-3. 건강기능식품 만족도(안전성)  5) 매우 만족한다,['health_orientation'],9,1,9
D10_4,1,D10-4. 건강기능식품 만족도(영양)  1) 매우 불만족 한다,['health_orientation'],1,1,1
D10_4,2,D10-4. 건강기능식품 만족도(영양)  2) 불만족하는 편이다,['health_orientation'],3,1,3
D10_4,3,D10-4. 건강기능식품 만족도(영양)  3) 보통이다,['health_orientation'],5,1,5
D10_4,4,D10-4. 건강기능식품 만족도(영양)  4) 만족하는 편이다,['health_orientation'],7,1,7
D10_4,5,D10-4. 건강기능식품 만족도(영양)  5) 매우 만족한다,['health_orientation'],9,1,9
D10_5,1,D10-5. 건강기능식품 만족도(편리성)  1) 매우 불만족 한다,"['health_orientation', 'cooking_convenience']",1,1,1
D10_5,2,D10-5. 건강기능식품 만족도(편리성)  2) 불만족하는 편이다,"['health_orientation', 'cooking_convenience']",3,1,3
D10_5,3,D10-5. 건강기능식품 만족도(편리성)  3) 보통이다,"['health_orientation', 'cooking_convenience']",5,1,5
D10_5,4,D10-5. 건강기능식품 만족도(편리성)  4) 만족하는 편이다,"['health_orientation', 'cooking_convenience']",7,1,7
D10_5,5,D10-5. 건강기능식품 만족도(편리성)  5) 매우 만족한다,"['health_orientation', 'cooking_convenience']",9,1,9
D10_6,1,D10-6. 건강기능식품 만족도(다양성)  1) 매우 불만족 한다,"['health_orientation', 'variety_seeking']",1,1,1
D10_6,2,D10-6. 건강기능식품 만족도(다양성)  2) 불만족하는 편이다,"['health_orientation', 'variety_seeking']",3,1,3
D10_6,3,D10-6. 건강기능식품 만족도(다양성)  3) 보통이다,"['health_orientation', 'variety_seeking']",5,1,5
D10_6,4,D10-6. 건강기능식품 만족도(다양성)  4) 만족하는 편이다,"['health_orientation', 'variety_seeking']",7,1,7
D10_6,5,D10-6. 건강기능식품 만족도(다양성)  5) 매우 만족한다,"['health_orientation', 'variety_seeking']",9,1,9
D10_7,1,D10-7. 건강기능식품 만족도(전반적 만족도)  1) 매우 불만족 한다,['health_orientation'],1,1,1
D10_7,2,D10-7. 건강기능식품 만족도(전반적 만족도)  2) 불만족하는 편이다,['health_orientation'],3,1,3
D10_7,3,D10-7. 건강기능식품 만족도(전반적 만족도)  3) 보통이다,['health_orientation'],5,1,5
D10_7,4,D10-7. 건강기능식품 만족도(전반적 만족도)  4) 만족하는 편이다,['health_orientation'],7,1,7
D10_7,5,D10-7. 건강기능식품 만족도(전반적 만족도)  5) 매우 만족한다,['health_orientation'],9,1,9
D11,1,D11. 향후 1년 건강기능식품 구입 변화 예상  1) 매우 감소할 것이다,"['health_orientation', 'variety_seeking']",1,1,1
D11,2,D11. 향후 1년 건강기능식품 구입 변화 예상  2) 약간 감소할 것이다,"['health_orientation', 'variety_seeking']",3,1,3
D11,3,D11. 향후 1년 건강기능식품 구입 변화 예상  3) 현 수준을 유지할 것이다,"['health_orientation', 'variety_seeking']",5,1,5
D11,4,D11. 향후 1년 건강기능식품 구입 변화 예상  4) 약간 증가할 것이다,"['health_orientation', 'variety_seeking']",7,1,7
D11,5,D11. 향후 1년 건강기능식품 구입 변화 예상  5) 매우 증가할 것이다,"['health_orientation', 'variety_seeking']",9,1,9
D12,1,D12. 건강을 유지하기 위해 섭취하는 식품 여부  1) 예,['health_orientation'],9,1,9
D12,2,D12. 건강을 유지하기 위해 섭취하는 식품 여부  2) 아니오,['health_orientation'],9,1,9
D12_1,1,"D12-1. 건강을 유지하기 위해 섭취하는 식품  1) 건강즙/엑기스(과일즙, 과채즙, 가시오가피즙 등)",['health_orientation'],9,1,9
D12_1,2,"D12-1. 건강을 유지하기 위해 섭취하는 식품  2) 건강환/분말(양배추환, 울금환, 청국장환, 선식 등)",['health_orientation'],9,1,9
D12_1,3,"D12-1. 건강을 유지하기 위해 섭취하는 식품  3) 동물성원료건강식품(녹용, 동충하초, 흑염소즙 등)",['health_orientation'],9,1,9
D12_1,4,"D12-1. 건강을 유지하기 위해 섭취하는 식품  4) 슈퍼곡물(햄프씨드, 아마씨드, 병아리콩, 퀴노아 등)",['health_orientation'],9,1,9
D12_1,5,"D12-1. 건강을 유지하기 위해 섭취하는 식품  5) 기타원료(벌꿀, 로얄젤리, 효모, 효소, 화분 등)",['health_orientation'],9,1,9
D13,1,D13. 일반식품 기능성 표시제도 인지도  1) 모른다,,,,
D13,2,D13. 일반식품 기능성 표시제도 인지도  2) 들어본적 있다,,,,
D13,3,D13. 일반식품 기능성 표시제도 인지도  3) 알고 있다,,,,
D14,1,D14. 일반식품 기능성 표시 제품 구입 의향  1) 전혀 그렇지 않다,,,,
D14,2,D14. 일반식품 기능성 표시 제품 구입 의향  2) 그렇지 않은 편이다,,,,
D14,3,D14. 일반식품 기능성 표시 제품 구입 의향  3) 보통이다/그저 그렇다,,,,
D14,4,D14. 일반식품 기능성 표시 제품 구입 의향  4) 그런 편이다,,,,
D14,5,D14. 일반식품 기능성 표시 제품 구입 의향  5) 매우 그렇다,,,,
E1,1,E1. 유기가공식품 인지 여부  1) 알고 있다,,,,
E1,2,E1. 유기가공식품 인지 여부  2) 들어본 적은 있다,,,,
E1,3,E1. 유기가공식품 인지 여부  3) 모른다,,,,
E2,1,E2. 유기가공식품을 구입해본 경험  1) 있음,,,,
E2,2,E2. 유기가공식품을 구입해본 경험  2) 없음,,,,
E3,1,E3. 유기가공식품 구입 시 인증 품질에 대한 신뢰도  1) 신뢰하지 않는다,['premium_orientation'],9,1,9
E3,2,E3. 유기가공식품 구입 시 인증 품질에 대한 신뢰도  2) 신뢰하지 않는 편이다,['premium_orientation'],9,1,9
E3,3,E3. 유기가공식품 구입 시 인증 품질에 대한 신뢰도  3) 보통이다,['premium_orientation'],9,1,9
E3,4,E3. 유기가공식품 구입 시 인증 품질에 대한 신뢰도  4) 신뢰하는 편이다,['premium_orientation'],9,1,9
E3,5,E3. 유기가공식품 구입 시 인증 품질에 대한 신뢰도  5) 신뢰하고 있다,['premium_orientation'],9,1,9
E5_1,1,E5. 유기가공식품을 구입하는 이유_1순위  1) 맛이 더 좋아서,,,,
E5_1,2,E5. 유기가공식품을 구입하는 이유_1순위  2) 원료의 품질이 더 좋을 것 같아서,['premium_orientation'],9,1,9
E5_1,3,E5. 유기가공식품을 구입하는 이유_1순위  3) 영양이 더 풍부할 것 같아서,['health_orientation'],9,1,9
E5_1,4,E5. 유기가공식품을 구입하는 이유_1순위  4) 더 안전하다고 생각해서,,,,
E5_1,5,E5. 유기가공식품을 구입하는 이유_1순위  5) 환경보전·보호를 위해서,,,,
E5_2,1,E5. 유기가공식품을 구입하는 이유_2순위  1) 맛이 더 좋아서,,,,
E5_2,2,E5. 유기가공식품을 구입하는 이유_2순위  2) 원료의 품질이 더 좋을 것 같아서,['premium_orientation'],9,0.7,6.3
E5_2,3,E5. 유기가공식품을 구입하는 이유_2순위  3) 영양이 더 풍부할 것 같아서,['health_orientation'],9,0.7,6.3
E5_2,4,E5. 유기가공식품을 구입하는 이유_2순위  4) 더 안전하다고 생각해서,,,,
E5_2,5,E5. 유기가공식품을 구입하는 이유_2순위  5) 환경보전·보호를 위해서,,,,
E6_1,1,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  1) 가격,['price_sensitivity'],9,1,9
E6_1,2,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  2) 용량,,,,
E6_1,3,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,1,9
E6_1,4,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  4) 제조일자/유통기한,,,,
E6_1,5,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  5) 품질인증 표시,['premium_orientation'],9,1,9
E6_1,6,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  6) 원산지,,,,
E6_1,7,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  7) 영양성분,['health_orientation'],9,1,9
E6_1,8,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  8) 식품첨가물,,,,
E6_1,9,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위  9) 원재료/성분 함량,['health_orientation'],9,1,9
E6_1,10,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위 10) 포장 디자인,['premium_orientation'],9,1,9
E6_1,11,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위 11) 포장 재활용 여부,,,,
E6_1,12,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,1,9
E6_1,13,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,1,9
E6_1,14,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_1순위 14) 보관방법,,,,
E6_2,1,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  1) 가격,['price_sensitivity'],9,0.7,6.3
E6_2,2,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  2) 용량,,,,
E6_2,3,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  3) 브랜드/상표/제조사,"['premium_orientation', 'brand_loyalty']",9,0.7,6.3
E6_2,4,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  4) 제조일자/유통기한,,,,
E6_2,5,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  5) 품질인증 표시,['premium_orientation'],9,0.7,6.3
E6_2,6,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  6) 원산지,,,,
E6_2,7,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  7) 영양성분,['health_orientation'],9,0.7,6.3
E6_2,8,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  8) 식품첨가물,,,,
E6_2,9,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위  9) 원재료/성분 함량,['health_orientation'],9,0.7,6.3
E6_2,10,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위 10) 포장 디자인,['premium_orientation'],9,0.7,6.3
E6_2,11,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위 11) 포장 재활용 여부,,,,
E6_2,12,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위 12) 기능성 표시/식품의 효능,['health_orientation'],9,0.7,6.3
E6_2,13,E6. 유기가공식품 품목별 구입 시 우선 확인하는 사항_2순위 13) 섭취 주의사항(알레르기 유발 등),['health_orientation'],9,0.7,6.3
